id,app_version,year,manufacturer,user_agent
c503dfec-f267-4654-bc0a-6ac297360f12,9.7.5,2008,Roombo,"Mozilla/5.0 (Windows; U; Windows NT 5.1; ru-RU) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
54439ffa-0706-4a7c-8549-b513b22090e3,5.7.1,2010,Katz,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ko-KR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
7187735b-640a-4186-808a-9a6ea57144a3,0.52,2005,Dynazzy,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1"
9ffaea49-fa69-4e18-b82f-96752b06b667,1.28,2007,Fatz,"Mozilla/5.0 (X11; CrOS i686 1660.57.0) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.46 Safari/535.19"
410709d7-69df-40e0-b57d-1789b86a1629,9.74,1995,Meevee,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
a2c0b28a-8662-4cf7-9e46-137eef7acad7,0.81,2008,Flashdog,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1"
77d74394-e76c-4a34-9df2-19b596242947,6.3,1998,Cogidoo,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24"
a202a77d-5dfd-4ebf-a62c-78781926eeb3,9.8,2008,Meezzy,"Mozilla/5.0 (X11; CrOS i686 4319.74.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
5271b644-e264-4443-8122-f27e06b3e95a,0.9.4,1993,Livetube,"Mozilla/5.0 (Windows; U; Windows NT 6.0; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
6f1bc68e-b636-430f-a84c-9c7510480c54,8.9.8,2009,Trudeo,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24"
e0af745e-66e7-418d-8e03-407ae09dfc76,7.4.5,1994,Jaxbean,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; de-de) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16"
731ae84f-07dd-4e77-a593-f7c2cee60565,0.4.2,1995,Jazzy,Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20100101 Firefox/7.0
c2ec1895-98fd-46a1-84e8-f96b929df98b,7.0.6,2002,Topiclounge,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.12 Safari/535.11"
77c69fea-ce46-4ff3-94e1-8d15e61c7789,5.17,2009,Meezzy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1"
4fbc2445-fa56-4daf-b3f0-28c12384d58d,9.3,1986,Jabbercube,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.60 Safari/537.17"
92b9cd6e-7a5c-4adc-ac55-6756170e0ccc,4.8,2002,Chatterbridge,"Mozilla/5.0 (X11; CrOS i686 4319.74.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
ecb7e310-737b-429a-b2c3-d9d80c286f4c,4.1.5,1991,Eamia,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
ecb9a19e-2a1b-4d6a-ba1d-ac6affa2630f,0.2.0,1995,Voomm,"Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0 Safari/533.16"
dc90c849-1da1-4392-b797-09a51b8c1e61,4.5.3,1961,Oyoloo,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41"
064ef77a-b327-4fca-9711-0736c4b2e829,6.3,2006,Yodo,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
e19591db-dad3-40d8-b13c-2603b64173f1,6.5,2012,Yata,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.790.0 Safari/535.1"
6b77b3b3-445b-4b31-a844-8bb95dbbf81d,7.11,1984,Shufflester,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.33 (KHTML, like Gecko) Ubuntu/9.10 Chromium/13.0.752.0 Chrome/13.0.752.0 Safari/534.33"
04442947-e00e-4298-9e8c-0323a7cd021b,0.61,1997,Centimia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2"
6a8f0102-15b1-4591-9ddf-5e07ebc6b444,0.8.1,1990,Blogtags,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2226.0 Safari/537.36"
086b578e-cf02-4483-b8a7-fbf9006917e0,0.2.4,2005,Skiptube,"Mozilla/5.0 (X11; CrOS i686 0.13.507) AppleWebKit/534.35 (KHTML, like Gecko) Chrome/13.0.763.0 Safari/534.35"
83c382a3-d9af-4133-b8ce-8bbbe8229e38,2.1,2009,Yozio,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; fr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
e33e3ae1-4420-4d26-a556-56f8f3381afb,1.5.0,2010,Tagtune,Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20120403211507 Firefox/12.0
683befd3-c804-4992-b252-b9a167d2126d,0.7.3,1995,Voonix,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.19 (KHTML, like Gecko) Ubuntu/11.10 Chromium/18.0.1025.142 Chrome/18.0.1025.142 Safari/535.19"
1f4959c2-5b65-4d57-a063-a0f706b35b8d,4.6.3,2002,Latz,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/14.0.1
42265262-c82d-4f92-aab6-a93dfa4d9236,5.17,2008,Bluejam,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.702.0 Chrome/12.0.702.0 Safari/534.24"
2273674b-270c-425b-9924-2bf9c31d639d,7.4.7,1995,Shufflester,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20130401 Firefox/21.0
afc0bbb8-aee1-4390-a59d-fd8c5e6458dd,8.41,2009,Youspan,"Mozilla/5.0 (X11; U; Linux x86_64; en-us) AppleWebKit/531.2+ (KHTML, like Gecko) Version/5.0 Safari/531.2+"
96a0b755-3201-481b-aca1-03dbeac86f4f,0.31,1990,Npath,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/537.11"
7bfc7e4a-861a-48cc-81d1-10c89fcf0e50,0.88,1998,Aivee,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11"
c5f2e9a9-9e0b-4834-883a-6c3b2660bf92,0.10,1989,Blogpad,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10; rv:33.0) Gecko/20100101 Firefox/33.0
f7f49343-0647-4495-9cc6-fd10ca2f1da4,2.5,2009,Dabjam,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; da-dk) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1"
62ad6e77-d509-4b46-80e2-2fd87545ecb4,0.9.4,2008,Skidoo,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.1b3pre) Gecko/20081212 Mozilla/5.0 (Windows; U; Windows NT 5.1; en) AppleWebKit/526.9 (KHTML, like Gecko) Version/4.0dp1 Safari/526.8"
93497708-5cb6-42bc-8bd7-3498807ccad9,4.7,2000,Dazzlesphere,Mozilla/5.0 (Windows NT 6.1; de;rv:12.0) Gecko/20120403211507 Firefox/12.0
85ed56ba-adc0-4dd6-973e-b2415f3822ba,5.66,2000,Livetube,"Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
496cd8b6-b3af-4589-a1e7-a6952bb9a289,0.63,1996,Divape,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
7b9797be-5f3b-4564-8357-800539b0a380,8.6.4,2001,Zoonoodle,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.794.0 Safari/535.1"
410a4d4c-c1d7-427e-aa88-7bf77220bdda,0.59,2006,Bubblemix,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
ecd5866d-55e3-4d42-a758-23721990aec6,6.3.7,2011,Centidel,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ru-ru) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
9845657c-8de1-4922-aee5-49645e49a983,7.0.4,1994,Yadel,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
8c0b6561-5d71-4fbc-90ab-80c4f4da7442,9.80,2009,Jatri,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6"
51df5eb8-5017-4acb-8825-60a1c2184878,7.7.9,1996,Youtags,"Mozilla/5.0 (Windows; U; Windows NT 6.0; fr-FR) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
8f3bad12-4908-4b8b-b2b9-b2aa825b6602,7.4,1992,Jaxnation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.835.186 Safari/535.1"
4655f818-d7aa-4e4a-9178-2af52384051c,0.97,1992,Janyx,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; nl-nl) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16"
567f9d07-163e-4233-8dfc-2746f2ec8d24,0.90,2006,Jetpulse,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30"
e2ba924f-e2ae-495e-906d-d114772b2094,4.04,2012,Oyoloo,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.21 (KHTML, like Gecko) Chrome/19.0.1041.0 Safari/535.21"
44608791-67a4-4577-95e1-8b0d6e42f05b,0.7.1,1990,JumpXS,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/12.0.742.91"
73c532a0-63a3-4e91-9133-266c82e07ef0,7.0,2011,Meembee,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; en-us) AppleWebKit/534.16+ (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
a2d5d159-3e6e-409e-af7c-880ed6d4983c,5.97,1962,Yombu,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/19.77.34.5 Safari/537.1"
bc42fec9-16bf-4864-acae-e7801f452be5,3.3.6,2012,Divape,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:25.0) Gecko/20100101 Firefox/25.0
7cca5f44-a7ca-4852-87fc-a0bcd3e6500e,6.78,2006,Zoomzone,"Mozilla/5.0 (X11; U; Linux armv7l; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16"
fa737527-6f59-4cf9-a8f3-3c0169419437,0.90,2000,Voolith,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24"
0397841e-fd30-4e4f-9af4-a0f3311dd447,0.8.6,2000,Devbug,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
d3131bc8-5a4b-4be1-8954-6dc0da7c653f,8.0,1995,Vipe,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/537.11"
bad01315-52ce-4dbf-96e4-c06dd30826dd,1.2,1993,Yotz,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:22.0) Gecko/20130328 Firefox/22.0
ccdd94a1-5762-4429-8790-974b05976f21,0.87,2009,Dablist,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2"
2506ef53-6d45-4b29-b789-2de86b028501,6.35,2008,Realblab,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1"
aeacc48f-23d5-4566-b1f0-7daf7a267401,0.22,2010,Voomm,"Mozilla/5.0 (X11; U; Linux armv7l; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16"
69bae408-880e-484d-90a9-7d3ea22e166c,3.7.5,1987,Youfeed,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
6eab8689-7ca6-4e8e-a462-9d5361ce8820,0.40,1992,Vinte,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
75d5b3ea-35e4-45b6-8496-26dfa27272a9,0.70,2004,Edgepulse,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.811.0 Safari/535.1"
a6e603dd-2a76-4304-8352-5c3a0644c95c,3.30,2008,Twitterlist,"Mozilla/5.0 (X11; U; Linux x86_64; en-us) AppleWebKit/531.2+ (KHTML, like Gecko) Version/5.0 Safari/531.2+"
edb230d5-a51f-4b6f-b4c1-c10dbff7bd3d,0.7.5,2000,Edgepulse,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.703.0 Chrome/12.0.703.0 Safari/534.24"
11da2670-8340-4688-ae80-710334662ca7,4.90,1994,Jabbertype,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1"
08fba800-031c-4be2-a8ca-f1cccc5dbd35,0.22,1984,Aivee,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20"
399aacb7-9892-4647-bf42-1a0848511baa,8.8,1993,Viva,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
c4362e26-a58c-4340-95a8-2926d3f9ae95,7.27,1994,Zoomcast,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3"
27ba3d50-fcac-486f-89fd-195c6010f344,6.20,2002,Kamba,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11"
854b2bb5-9595-4a5f-b01a-2ea75e10b9ec,0.65,1997,Kwideo,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.23 (KHTML, like Gecko) Chrome/11.0.686.3 Safari/534.23"
c2c97c14-957b-495d-b939-d739b06aab44,9.8.6,2001,Livetube,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7"
134f292c-fd8b-40d9-8d18-1b717621ca8e,0.90,2003,Voomm,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1284.0 Safari/537.13"
c0bc477d-1c9a-4fcb-b8c2-12da556cb20e,4.44,2002,Zoombox,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/10.04 Chromium/14.0.808.0 Chrome/14.0.808.0 Safari/535.1"
1b1ad70a-7b06-4528-a4a9-12ab7341ca29,0.9.4,2002,Jatri,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.835.186 Safari/535.1"
6cd22f0d-93b2-4402-9e98-b356e81fee15,0.6.9,2009,Zazio,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130331 Firefox/21.0
35ce7ec2-e256-4eda-aec1-86e1725d6be6,7.0,1992,Quaxo,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
03c666bc-b11f-4ab1-94f9-806f390722c6,0.97,2008,Skipstorm,Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20100101 Firefox/21.0
c78d1c0b-d4bf-4689-81cc-7d3b442174a0,0.5.7,2011,Jetpulse,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5"
64e00454-9fb1-4b7c-9df3-39dd9601a72e,0.8.0,2006,Gabspot,Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20100101 Firefox/21.0
d060449b-2697-45ea-aa73-b7fa0fea5a38,7.0.9,1992,Twiyo,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
13aa831e-26a9-4719-9530-bd5100775914,9.7.3,2009,Vidoo,"Mozilla/5.0 (Windows; U; Windows NT 6.1; de-DE) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/10.0.649.0 Safari/534.17"
6f56d071-da93-458f-ba45-64f8f083bcb3,0.2.3,1998,Eire,"Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
02e4dc4c-bed1-49ff-b660-66cddb05ce3e,7.3.9,2004,Zoomlounge,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1"
d38c58c2-c441-4729-90e9-258bd8898dab,0.30,2008,Mita,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.1 Safari/535.1"
67240501-61b5-4b0c-985e-4cbcba206912,8.4,2009,Babbleset,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.810.0 Safari/535.1"
b18e7745-8212-441f-8af4-923de7e0b5b1,9.4,2008,Geba,"Mozilla/5.0 (X11; CrOS i686 0.13.507) AppleWebKit/534.35 (KHTML, like Gecko) Chrome/13.0.763.0 Safari/534.35"
8ac4b760-ae33-474a-82ae-114251664f98,0.84,1994,Twitterwire,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2"
2931a456-2408-4cec-a66f-cfe66ce33968,9.49,2006,LiveZ,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1"
80d07115-5fae-46c5-9a07-aa12476ed68f,0.38,2011,Feedbug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24"
762d4da5-d7be-4236-b5d6-579da60e6622,0.9.0,1993,Jabbercube,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0; en-US) AppleWebKit/534.21 (KHTML, like Gecko) Chrome/11.0.678.0 Safari/534.21"
91eb297b-6f38-45df-a833-84848a13714a,5.2.1,2009,Yacero,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.22 (KHTML, like Gecko) Chrome/19.0.1047.0 Safari/535.22"
0c6e2ef9-0d3b-4d7e-be08-2bfae6d1f4b6,0.44,1994,Tagcat,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.6 Safari/537.11"
bd8d3f2e-a383-40b4-b839-76e6dda8570b,0.9.0,1996,Roombo,"Mozilla/5.0 (X11; FreeBSD amd64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11"
c6b92725-3036-4481-af34-d009e3dcd02d,1.7,2005,Bluejam,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.872.0 Safari/535.2"
4281fbf2-6d1f-454d-aa2f-0507788e6fe8,0.95,2011,Trupe,Mozilla/5.0 (X11; NetBSD amd64; rv:16.0) Gecko/20121102 Firefox/16.0
54a3b6cc-e02a-4dd2-9d4b-2c35a9fc2deb,4.23,2009,Meevee,Mozilla/5.0 (Windows NT 6.1; rv:14.0) Gecko/20120405 Firefox/14.0a1
04396ade-c7b1-4863-8a7e-3635b6316e6b,1.39,2012,Lazz,Mozilla/5.0 (compatible; Windows; U; Windows NT 6.2; WOW64; en-US; rv:12.0) Gecko/20120403211507 Firefox/12.0
e1502d69-837a-40e9-a76b-d98476145291,0.27,1989,Feednation,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1623.0 Safari/537.36"
a4fd55fb-89e2-4611-bf7d-35a4b4fc6214,9.3,1997,Eayo,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20"
8946db1f-71cf-4056-9e60-1580e0e27be5,0.2.1,1997,Meembee,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3_3 like Mac OS X; ja-jp) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8J2 Safari/6533.18.5"
a4ff915c-7277-4070-b450-dbabe4c309b6,0.30,1995,Cogidoo,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11"
46a6d211-bec4-4c6a-818e-3428d75b45a8,9.9,2011,Topicware,Mozilla/5.0 (Windows NT 6.1; U;WOW64; de;rv:11.0) Gecko Firefox/11.0
c45b9fde-ee41-400f-93a0-b5889548cac3,0.1.2,1965,Skipstorm,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/537.11"
0854d779-866a-44a0-ba80-4e45681b3a27,4.5.2,1994,Meemm,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:23.0) Gecko/20131011 Firefox/23.0
5e437795-0ce5-4203-ae6d-cf8c6d9e6b7c,1.5.3,1995,Feedbug,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24"
44156262-10d2-4333-b1b6-74266d94ced1,0.7.3,2002,Kazio,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
379911db-4b75-4c78-88a1-c1cc1249ca56,0.38,1996,Zoonoodle,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_1 like Mac OS X; zh-tw) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5"
2c377079-d62c-4c15-9761-488c2a026ae0,0.37,2008,Meembee,Mozilla/5.0 (Windows NT 5.0; rv:21.0) Gecko/20100101 Firefox/21.0
3b3c969c-4c7c-4d5e-a896-ad5869249adc,0.79,1998,Trudeo,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20130331 Firefox/21.0
672b2c26-5c28-4e8f-ae05-664ca24e3234,6.7,1993,Ntag,"Mozilla/4.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/11.0.1245.0 Safari/537.36"
c842ec93-998d-4217-8cf7-e1bc308dc4bb,0.1.9,2006,Edgeblab,Mozilla/5.0 (X11; Mageia; Linux x86_64; rv:10.0.9) Gecko/20100101 Firefox/10.0.9
b343aced-f73a-4f4d-984b-d751c3b2a234,7.57,1985,Jetwire,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.815.0 Safari/535.1"
5c1db657-18a3-4fc8-84c1-09495b5077fa,6.8.8,2000,Skalith,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-gb) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
06982c0e-6d30-4d75-80d8-f30f032a7d30,4.2,2001,Kimia,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.16) Gecko/20120421 Firefox/11.0
2c4ef536-6219-4016-99a2-306c68865659,9.0.2,2007,Realbuzz,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
1c3afee3-e066-4b42-bef9-7dfb4dd982da,0.31,1992,Lajo,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1
37561ca2-cb5a-427b-94c0-006ac4c65980,8.6.0,2009,Oodoo,Mozilla/5.0 (X11; Linux i686; rv:21.0) Gecko/20100101 Firefox/21.0
8c5c5416-d1af-42e2-a9d7-af062cd7e4cc,4.5,1992,Zooxo,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20130328 Firefox/21.0
b4813d47-d1d7-4e6c-83d5-f243fc41d7f6,6.2.0,2001,Divanoodle,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2117.157 Safari/537.36"
04154d55-2560-456f-8540-fb048aaa4ef6,0.29,1997,Vidoo,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"
